date,time,Fuso horário,format,text,favorite,date_utc,time_utc,notes,details
10-12-2024,17:00:27,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942507073681|20241006165603|25.90||NdFMJS/eaGKK06LsM3JYEqTCNkygmjmApKYyTWK7mgrOyovAHyKLRp0sOnjqw5,0,10-12-2024,17:00:27,,
10-12-2024,17:00:23,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942511653875|20241006165758|15.50||walO4U3mYUC5HB7764,0,10-12-2024,17:00:23,,
10-12-2024,17:00:09,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942537657983|20241006170114|13.00||bdgs9S5Kp7x2emPTbf/8nEmJumjbvB2dXA6EYDBizdkK/UexGG0uBJ1C0cWm3V1w2MYk9MZbmUwxjST,0,10-12-2024,17:00:09,,
10-12-2024,17:00:01,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942548711640|20241006170209|12.50||DUsKDD5mxfVGod7ESk5qrUmN3VdQ6yXLXQ99UMgbtezZ4,0,10-12-2024,17:00:01,,
10-12-2024,16:59:57,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942554535092|20241006170443|12.00||pviIp80nxxBqFgsEu7v393nUoljoI,0,10-12-2024,16:59:57,,
10-12-2024,16:59:53,Horário Padrão de Brasília,CODE_128, # !H[ +CE9VUR,0,10-12-2024,16:59:53,,
10-12-2024,16:59:48,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942560024150|20241006170816|111.28||yO5sLufpEAh1B8,0,10-12-2024,16:59:48,,
10-12-2024,16:59:44,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942577931520|20241006170927|13.99||JjAp8nqYTpFWbTn1B5NEAzEnN10BhBpG6yaMssalBEpIpQ1M0kExQgKHLgdqodw1b1yhFZEVlPnAUrEHTDZMQ5H6pOfFr7z8PhNenzoyu9YCqFeTDX6iYrMBeoIrR7n7WUbvcrbcWeetBG0PMpaSD3VfQf23T0QB,0,10-12-2024,16:59:44,,
10-12-2024,16:59:40,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942583317928|20241006171023|12.00||aK/,0,10-12-2024,16:59:40,,
10-12-2024,16:59:35,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942597763127|20241006171211|11.00||yb6FUS8GPunIcQ,0,10-12-2024,16:59:35,,
10-12-2024,16:59:28,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942636362248|20241006171717|114.72||r7d7JOy6dZZkUXvB5/JIjJHYW2Ye24FIqeMAZNiI2XoplM4YAcD8E69wU1TK5koUePQdZywAxT/O1nwhxuSIMQ1sL8WPmOYwscSIn4bgq6HYqexgtFGk1eKM0xxJjYUwOkqW4E4C2HN6C5OejgLswNcSXphVsbGvdiSnFlF5E15wfYLWH66LEbWR0FR/pnk2i6jTSl1,0,10-12-2024,16:59:28,,
10-12-2024,16:59:23,Horário Padrão de Brasília,CODE_128,1043017203000140590011359531942517111050,0,10-12-2024,16:59:23,,
10-12-2024,16:59:18,Horário Padrão de Brasília,CODE_128,35241043017003000140590011359531942667923497,0,10-12-2024,16:59:18,,
10-12-2024,16:59:12,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942675955440|20241006172243|4.50||FQvw2zWsS1nNNvR/Zj,0,10-12-2024,16:59:12,,
10-12-2024,16:59:06,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942683059602|20241006172341|20.00||Vv4TyxD0sG54X0XxQNeUFOg6GVJe1BOMSkWlrc7CdxbD/Hcen45c5ZTQGDI0o/IHOVWxKwoAhEJl,0,10-12-2024,16:59:06,,
10-12-2024,16:59:03,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942698325443|20241006172449|996.19||fSlLNfBrtjy7/ymYUpC1T,0,10-12-2024,16:59:03,,
10-12-2024,16:58:47,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942759149186|20241006172950|17.75||bM/KivPJHAOUVlx7nh,0,10-12-2024,16:58:47,,
10-12-2024,16:58:42,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942761664092|20241006173105|22.00||H6OSp1pVwvZFStE,0,10-12-2024,16:58:42,,
10-12-2024,16:58:37,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942777049163|20241006173128|8.00||Segn5hchzKh27onAmwbYr3lbFRyxu1JBVMkLrppptrFPCnudhkg6etJwKhxet7qnxMVcmvT4URyKTK5,0,10-12-2024,16:58:37,,
10-12-2024,16:58:31,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942787920258|20241006173341|9.00||WdrPgt88FvJ/1Kc0zoAyL55,0,10-12-2024,16:58:31,,
10-12-2024,16:58:29,Horário Padrão de Brasília,UPC_E,10910104,0,10-12-2024,16:58:29,,
10-12-2024,16:58:21,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942802570810|20241006173825|161.51||nfDSvwg4LiTkXeUDgd54tZ8sGyU0YTwdd2NdUWRusH5mpUdtM1bAuwww,0,10-12-2024,16:58:21,,
10-12-2024,16:58:11,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942811612872|20241006173929|28.49||W1lyHS/Rn7qpOvaVnVfDDmCiXwUtivhYiFnX/dP5yt1xxuJlK/a/BgwlpGdz85Z,0,10-12-2024,16:58:11,,
10-12-2024,16:58:05,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942841332029|20241006175030|45.50||BGJexpwiEL5slVA0RPQIAsFA9DYpCdy4dg,0,10-12-2024,16:58:05,,
10-12-2024,16:57:59,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942851277756|20241006175128|7.00||d/7aTGVHM2YsDFJOeB8A5A1OZnrBhtEGKXfQ1UBFiD62iA2BpPb1BaRpKfHZ/XrjVQiTSc4yKYzu0jCUbLPiThAbEF/o9667fgjd6P46uidUiZJ0mww9PT6jNBMa/LpVLnmgYvtBxOvLrYfwF2vKSDIiI4vv8Zo/wMr,0,10-12-2024,16:57:59,,
10-12-2024,16:57:55,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942878668110|20241006175513|12.25||KBUgtV2X/Un9HquXr4QJUWznS3TvEfybACrMdKX0Kq/FsM0rx4rSRp3QQSpD6g4pCbhhEbnDJxqchR,0,10-12-2024,16:57:55,,
10-12-2024,16:57:44,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942908474725|20241006175833|2.50||hv41aqcqMgMA67VyYpPgZWvsJC9uRRBBxVA,0,10-12-2024,16:57:44,,
10-12-2024,16:57:38,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942927904667|20241006180350|47.75||lhxqX4xO8drxk9JJfx/fjoBxw3VtWgT0s1WDyGAvCRujwgJx5q6yFEQWDT6IRqeVG9ANADQ7THW,0,10-12-2024,16:57:38,,
10-12-2024,16:57:33,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531942942389590|20241006180749|22.00||Cx/ABv1wiimWUKsg6JHxtOtXtIdPv8REhVedhMsYOpTyr6KFCtpz577ytXJbGv3K4YZobXT8pEyKNcBGbJXmy86mrqPYsSj9e9pcbkerS0cpUdTCQwH/z,0,10-12-2024,16:57:33,,
10-12-2024,16:57:29,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943032944568|20241006181903|17.00||MrLjFx3tUaehBpHj50kSCghe,0,10-12-2024,16:57:29,,
10-12-2024,16:57:09,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943047283287|20241006182001|18.00||F,0,10-12-2024,16:57:09,,
10-12-2024,16:57:04,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943063171595|20241006182213|11.00||tTcJ/EWzhIsVOxdhKtDLNoSR07Ua7m78IC73Y5wP90YnQE,0,10-12-2024,16:57:04,,
10-12-2024,16:57:00,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943074237959|20241006182330|24.80||EJzsXkNrbOKCM0ZG,0,10-12-2024,16:57:00,,
10-12-2024,16:56:55,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943109108408|20241006182602|12.50||vTF2jjHEFdRFpoVRtHrsZ4pHwUvRx4XXiytIcev030JdogS3MjzEuuUUl5H2Xd9PGSXF8c4Is62X0cDHChDgk9E49/JYtZStTW6V73dNqeaOAD3z5d7ruAKGsh,0,10-12-2024,16:56:55,,
10-12-2024,16:56:50,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943116295730|20241006183110|36.50||leLG3YBikahm8LxXMPH1vWLMrbTj/hKzCE9AtkDn4e4ljopBllYYik6jpK07NiwMjwy,0,10-12-2024,16:56:50,,
10-12-2024,16:56:43,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943131026095|20241006183437|33.20||mmA,0,10-12-2024,16:56:43,,
10-12-2024,16:56:39,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943182476179|20241006184013|17.20||co/cVKwwWvaNwLX7PYmRKod0gNo9mSV26/lvF7rcNqi70BSccyxlK/ToJ4u,0,10-12-2024,16:56:39,,
10-12-2024,16:56:30,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943226626006|20241006184457|37.99||OL754oTktbf4Zjz/F92mlyrSw,0,10-12-2024,16:56:30,,
10-12-2024,16:56:22,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943231645536|20241006184618|34.75||VOWxL,0,10-12-2024,16:56:22,,
10-12-2024,16:56:17,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943248588751|20241006184640|2.00||jVsyNFBxPL26/5FrsuCCCv/R/omV7TG3w7fDG5ofndFHP49bq1CcsrUvHa96lg6QmpP1MYyvejY4zvnPxuibcOZ5LZ8InWqKwcS6xhi,0,10-12-2024,16:56:17,,
10-12-2024,16:56:13,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943028100253|20241006181752|112.11||HdYzcMTw7cuZHIWFrjSZmG1xfWnoTZJbFLU9KE2kQRFzX08DpW2mFfgyb6JLTdZFuvb0YJlBzzUmwkHzH8wa5sXhy6foR5UkEy7zhX0h3WaAO6pN17/6TAGRjFUjSiQR,0,10-12-2024,16:56:13,,
10-12-2024,16:56:06,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943310078979|20241006185542|13.50||SnFjGVRZ/4BzJDFAex35aQix0mgIFFd8SPRjF6CmdvR/uOy,0,10-12-2024,16:56:06,,
10-12-2024,16:56:02,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943330962246|20241006185853|75.35||RQrIBwDhnfDJxyNXw/JYv,0,10-12-2024,16:56:02,,
10-12-2024,16:55:52,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943345326642|20241006190033|138.25||MTAvwtMdrxLeF41Ktgt4MqQn4JQxKASVsVRF2L6ucw5GYXpZDMeO7iWZtZEKMDl/mhP5b8KA8uSVQ0k,0,10-12-2024,16:55:52,,
10-12-2024,16:55:44,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943354758010|20241006190141|7.00||ZEp3p79HniHRZrbs,0,10-12-2024,16:55:44,,
10-12-2024,16:55:41,Horário Padrão de Brasília,QR_CODE,35241043017003000140590009456121760926970915|20241006190136|145.00||z6wwjW0UGqcYdNFA0PLcRpQw5gYURWPVfNXPstzYh7Ced3h3HoonwVDILARWlkzSFeS0wbtCH8CywxnqV1ewH,0,10-12-2024,16:55:41,,
10-12-2024,16:55:28,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943373955047|20241006190635|5.99||eylr,0,10-12-2024,16:55:28,,
10-12-2024,16:55:22,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943398227649|20241006191028|75.50||QAAKBxG5t5dmQzW9kbvUuN0zo5WEt3e5knJmSrKu/ZleabgBltRSHv/NMr5GBxz6WDLRT7ztenJ0vUyHoNteHuJsq,0,10-12-2024,16:55:22,,
10-12-2024,16:55:13,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943418747456|20241006191327|26.00||wZkVIjGA,0,10-12-2024,16:55:13,,
10-12-2024,16:55:07,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943300658743|20241006185506|26.49||d,0,10-12-2024,16:55:07,,
10-12-2024,16:55:04,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943489096490|20241006192259|68.49||KIuV6qqY0khmYWSaG8VH9YWnYsPwwxIphWf2tJ5hcr/pQMzTwcNmiIaMc9FBMbv6wk,0,10-12-2024,16:55:04,,
10-12-2024,16:55:01,Horário Padrão de Brasília,EAN_13,1117283113682,0,10-12-2024,16:55:01,,
10-12-2024,16:54:57,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943496916414|20241006192422|23.00||C9w83QTEskRfPCRv7Hyg8cEVihyzK8hxXF4ETZrvj0wgsG7p9mhAG0KN3FEw2UQ07FJvqtkukCVthNuztZGz48j/F9CIQfSbznw5tExI9wp31RkDTHpbCfyeTKG7w5d74n/tnc/tr8PoES6i95dKuDYT0qDhgWkbUC2OuIvgKRGEsdTOTWQH06,0,10-12-2024,16:54:57,,
10-12-2024,16:54:51,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943510745553|20241006192621|13.00||LyGDgqWllPd,0,10-12-2024,16:54:51,,
10-12-2024,16:54:35,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943541788939|20241006193034|2.00||xuaZ76VRdDLnLP6c/OhFI2UmJdoVWa5Ey6vXSC6tWsc5Lf8Q2fldPtk4uGOgc09yP2W1DGC5a91aqMgQ70,0,10-12-2024,16:54:35,,
10-12-2024,16:54:14,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943598144348|20241006193632|13.00||ojusFjhmROLTj0ZAK6,0,10-12-2024,16:54:14,,
10-12-2024,16:54:06,Horário Padrão de Brasília,CODE_128,35241043017003000140590011359531943612645248,0,10-12-2024,16:54:06,,
10-12-2024,16:53:58,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943635937610|20241006194103|58.90||Y6zK4kexAp9fEuR2ChYCn/OKJCBilaBzTo5b1Jm1kzzNqrqaa5iBFr/XolyMlazXoeOW3dwZjJtywnGD1YisCNUoFdyTFe7QFbCxgDT8V7dSrgspxH2dPMOuXGche22hHBx80o3rHCh4dWDZ0tAgRafdAZW0OmHssi/iIb9zkLtnLLPlVGwCfaYW2CFxyr3Dyu9F7PXQYzOV0wDzsi0BUEcEt44L/QWWbmIJVZFFrznP420fBW53e6yP,0,10-12-2024,16:53:58,,
10-12-2024,16:53:52,Horário Padrão de Brasília,CODE_128,35241043017003000140590011359531943646069371,0,10-12-2024,16:53:52,,
10-12-2024,16:53:41,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943653496832|20241006194318|20.10||RWF21VV/dODdN7ofHP9iHgfK/GYT,0,10-12-2024,16:53:41,,
10-12-2024,16:53:37,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943661783780|20241006194801|103.44||TbWdingsfdteBm9OpNKYUVUds,0,10-12-2024,16:53:37,,
10-12-2024,16:53:08,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943735096064|20241006195322|12.25||o79nKnUdgdW15xQn,0,10-12-2024,16:53:08,,
10-12-2024,16:53:02,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943785031241|20241006200158|37.99||MaqUYdiFDcE1bltcQh2BKaieDa4IO8FRYUcIRhaFVdseDSMsie,0,10-12-2024,16:53:02,,
10-12-2024,16:52:56,Horário Padrão de Brasília,CODE_128,35241043017003000140590011359531943815176412,0,10-12-2024,16:52:56,,
10-12-2024,16:52:08,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943893584639|20241006202235|5.00||JGf71WQANOdV2cwX72F/TrAicthiLzfVKTFOIgchgkdQTjP8F4zp8aouYI5Bk6yFCRcZus3x965zxzY2Fji4kKe/s4fhvtwAjIVJ7R7jmfdHBxvfbPkreK9xxHes981O6JN/nAqzTrbRGazyrixo53mi951BiUtH1,0,10-12-2024,16:52:08,,
10-12-2024,16:52:02,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943919010090|20241006202844|30.50||FdPPOk9MHKp7prH0tcCOLYMACBA,0,10-12-2024,16:52:02,,
10-12-2024,16:51:39,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943922269210|20241006203002|81.61||uufWe2oiZi8GX079VndobA4S0QT,0,10-12-2024,16:51:39,,
10-12-2024,16:51:35,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943947328597|20241006203407|9.00||itE9/LWNvaXil8lUpLTwdAT20oXC2MOspp4JoMFij0tg0mz9/v65mew9PfZznCDy65MfHW1/LEft30pOArEINviwayaLh0KljZCVA7v,0,10-12-2024,16:51:35,,
10-12-2024,16:51:31,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531943952672152|20241006203505|21.50||OezeM9zx0O,0,10-12-2024,16:51:31,,
10-12-2024,16:51:27,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944027447185|20241006204208|70.36||q86uvGj0idKzZC1UwtS2qSn/SrwZhH/r/djdViE8wAK8IapEtj9eSYDNgVVX3MLyxFLzvTdcDBl0NI6zysvoGBP/UBJ7k65Gt9LxrN4eCX73gTn8MoZWtepKVgXn3oVxWyaI9b23RorrzxBcMbT3hZYTQiW9caknKJd8qSiGXujPbuTEKt,0,10-12-2024,16:51:27,,
10-12-2024,16:51:22,Horário Padrão de Brasília,CODE_128,35241043017003000140590011359531944070068352,0,10-12-2024,16:51:22,,
10-12-2024,16:51:14,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944102034490|20241006204807|10.00||EH1ruWvKbyiPwyVRMPzFk5biSAvGyBRk14N54ToR8xhNVHmrtMxvPlYLGunkagf1Oy7rQtTuUVcBHKz5U3VhCyyf1kxR77dmXyaI8TVbouxMXh8YobuzrUyN4fS4mTYO/al6f6fxF22ZcC,0,10-12-2024,16:51:14,,
10-12-2024,16:51:01,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944110838137|20241006204912|6.00||k42wgRUsXNGWtMRV0yMvNIm,0,10-12-2024,16:51:01,,
10-12-2024,16:50:56,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944145629402|20241006205259|43.02||cx5m/zY13jOrHSwBPqTh3X/CLubiV9ZGD8doQyXpfWjgzgRo6yiAq5hOVGdODo2NXMiBGpzSQEVmlBai6PTOU485NSZTfzASL/xZHnnFkMlVkyxkhqbgurzqRH88zZ8CoQxrlIuly/iguDufAoaFRsfSsMyzNQ7Uio6PGlG6RmdCheS,0,10-12-2024,16:50:56,,
10-12-2024,16:50:52,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944168490877|20241006205537|30.00||snwZA5/WvDlZUUhB4vHVIJGYdXH53LJE9JGo9wP7UlemCGW/WApQizLkAuIHQ6IMWOQFJKwpYABDef1ytk,0,10-12-2024,16:50:52,,
10-12-2024,16:50:47,Horário Padrão de Brasília,CODE_128,35241043017003000140590011359531944175686072,0,10-12-2024,16:50:47,,
10-12-2024,16:50:42,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944185791537|20241006205748|23.00||opFDdB5WbSNfLqDriAo1BLouiKqHgW1UEMwf2cXBQT8AavKXm9/H1MAMqYJtsQ94t/Ps8fa27v3JFc6vElLaFM0FlCJxwMQ7G7laFVasEzbWqzpXs3yFOKFBwHyVI1Vj/UQ9cqeiWBiiATWipQ5DI87Ug4eNrQUv/LgScOTMb6lgmZG4VCg4XeKtnEfgiCu04pl2XPXQl8uyAoC/UBvPV0U1RYEVSLCMeMVQ4qcL8k33HTbxMZdVWS8wCYGOMMXteOlpxnK,0,10-12-2024,16:50:42,,
10-12-2024,16:50:36,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944198223621|20241006205833|13.00||dz,0,10-12-2024,16:50:36,,
10-12-2024,16:50:17,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944209645055|20241006205953|10.00||s5JW4EyE8UvlnCfFcd74v98XtvuBXfKF6dIV3sglGAO69oJUqAzXYNoxyFGZVIpiyd1SJvD9UfFPvKvPY2fykn0Co9YT,0,10-12-2024,16:50:17,,
10-12-2024,16:50:07,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944213082060|20241006210133|115.00||DoyqcGZTAXmdN2Z6rLpiDDPeem18y0hP,0,10-12-2024,16:50:07,,
10-12-2024,16:49:58,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944227146197|20241006210249|36.00||nOT48u/QGjYRqHQ,0,10-12-2024,16:49:58,,
10-12-2024,16:49:54,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944264698360|20241006211140|17.50||KpD/nC0dXtvpag5WXh6UYXUUSY9ngqLvI9CZcgrsj9HOve0uEvHPt,0,10-12-2024,16:49:54,,
10-12-2024,16:49:50,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944274266870|20241006211736|100.60||fzDc8iDQwVAbyS8qby/E4LZx8,0,10-12-2024,16:49:50,,
10-12-2024,16:49:46,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944295685782|20241006212330|16.00||fd8fkKYh1C4lBqtQbcBd4ynm8S1ytfMUpeRHQsavjGk22itTykshriM2ujzApLbW,0,10-12-2024,16:49:46,,
10-12-2024,16:49:31,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944340152199|20241006212901|12.25||q1obMf8y8vglvFCBF9PS/C7EgeRIDuNJZx9xCPWhXWFZIMpzqxsawHzppeKBVrre01Re8X5MjSwe5C4qL4B3N,0,10-12-2024,16:49:31,,
10-12-2024,16:49:26,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944357166880|20241006214945|28.00||Jagof2GYbqCfDnn8HjKi2,0,10-12-2024,16:49:26,,
10-12-2024,16:48:39,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944373174817|20241006215230|17.00||O8Gyl35F4GxO85dyZvIDI6SYSyL8ZKeKpnwqRh7l7HlA2IYgLPPmq8V6LmdKHs1qFjZBQj24ZxrmGGjYvuRQXx4i5Y3Rq8FhHR3ZzHdL,0,10-12-2024,16:48:39,,
10-12-2024,16:48:32,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944424510240|20241006220332|101.65||kkDtJsQk9F9lXCi,0,10-12-2024,16:48:32,,
10-12-2024,16:48:19,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944430748996|20241006220656|119.19||JrqM9vxiuOa4gR8,0,10-12-2024,16:48:19,,
10-12-2024,16:48:13,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944487139913|20241006221505|30.00||ck03Qch/r9KcwfYbgvro8WXpVUGmaFUVaCL/FpC949jkoKusPvUVoSXQorohSkMipHdwWz9gu5BydVFWA5AOeS8r/r6oIXkREUUFO4asahZzFkJvn2kCEELjFiNCey,0,10-12-2024,16:48:13,,
10-12-2024,16:48:04,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944509734800|20241007061145|16.50||qNo/ugPx1nLppvXgPJkjeBBJ6/vV1IZUBaF97utOZncGy4m/kAmv7voTpuL5dIz8RiAYACBHJti7HuzjNVerMowmqByYm1IHfD2NgT6SdsiHTVRwril8poygM,0,10-12-2024,16:48:04,,
10-12-2024,16:47:59,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944522458722|20241007063721|7.50||Jq21eBVoEBbYdIvGaMKln/jdgo8PZIXyehmRl9WCXYx7anTjieJd3ySXeudjZO9nmIxzcU4A9Ijv01HUT34EXl46MwDmBwvVcl4,0,10-12-2024,16:47:59,,
10-12-2024,16:47:54,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944545161254|20241007065149|9.50||l5Dt3,0,10-12-2024,16:47:54,,
10-12-2024,16:47:47,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944565887374|20241007065642|7.50||dtzNkFjLlN6E0OW4OW0Z0M0nmRupTHVlz/TcoF49cSSMD,0,10-12-2024,16:47:47,,
10-12-2024,13:01:55,Horário Padrão de Brasília,UPC_E,10846237,0,10-12-2024,13:01:55,,
10-12-2024,13:01:49,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944635290100|20241007070926|96.30||EyyNCdoF2GFWygIqMAlgcPjx3VESg0VP/A7TQNFc3YS1MdDCa/KCbi9/O/FjiwC5XmwrKyO1,0,10-12-2024,13:01:49,,
10-12-2024,13:01:43,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944669183187|20241007071501|14.00||vbe/WNZpBv2njxfeUZJ7YosgqEGM3mJBO0gWzuLJ0r/3wGNxlDAuwwMwe3yxCX,0,10-12-2024,13:01:43,,
10-12-2024,13:01:37,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944808728608|20241007073314|40.00||LAmY22K4ZJkDrO17LvzEY7hoIDgw1,0,10-12-2024,13:01:37,,
10-12-2024,13:01:33,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944848524817|20241007073654|26.00||o3eLGJTbaYvvDO8DhKOJMpByXZiF/8yJyMXEs/vwuEjFwSC0w3F,0,10-12-2024,13:01:33,,
10-12-2024,13:01:29,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531944895421573|20241007074125|14.50||cw4k9Eym5soZNLdAcEg8wVHCbcJmaABm4dhk/ZC,0,10-12-2024,13:01:29,,
10-12-2024,13:01:25,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531945001832500|20241007080228|3.50||tjgr8UBTiD41mhQ1NzkHZJBiQ4cMfBbXBLgvMhQfuUJBe3cM4Ao8UnpLKsYzggHZC/K3TfI,0,10-12-2024,13:01:25,,
10-12-2024,13:01:21,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531945025619793|20241007080510|7.50||GtVnEBOx0BTvPCvuljbMUxOQL/BwEWAFfxBE567SdZ45YzJ/nZPAjAkaX04OJKnPQuUc1EYwkAd1Tt2FHU4tjYFZ/o,0,10-12-2024,13:01:21,,
10-12-2024,13:01:15,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531945083399814|20241007081129|22.00||DHuGt3iF8IFRN/EQqsI3uU8N7PtbQKlUQAbHfdVfhcBWAaQ28SibwCBSThIaffR0hQHr5HFOwwsV1LsdIm0VclUFb2gCmx9Qi9Cd1jdgZPDHSN8KyWRtIEuFfgi3VFjUtE7SQBJVfvXbeSlL54,0,10-12-2024,13:01:15,,
10-12-2024,13:01:11,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531945135403876|20241007082140|10.00||c86TEMX0Q6slUCA,0,10-12-2024,13:01:11,,
10-12-2024,13:01:06,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531945142369580|20241007082552|17.20||imhopaUWb92XAzeVRsVvxhQ93/cLHRFm7rwhNyrYJ0jXClJlRzj9UrSMK6Uxd1gjg34FWQ21ubBoCCxNpnUw29Jpz1XsqL1QI6uTwpPsToQ8lZ6kgZDwMZ5spCRNYOKcGaTRqwOCL25BEheRo7,0,10-12-2024,13:01:06,,
10-12-2024,13:01:02,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531945175972006|20241007084151|184.00||awTXp1DbQWKqkTmT7ZrMAFBLwOER9DMyGoAzCidzb9p8BgsMYefpQTKEZ5pCVjIKzAplGbOL145L68dsX1youhESTQCYr,0,10-12-2024,13:01:02,,
10-12-2024,13:00:58,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531945205909137|20241007091222|56.00||WKs4r2d,0,10-12-2024,13:00:58,,
10-12-2024,13:00:54,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531945394905525|20241007100455|31.00||nXwXij6xGgunT0uS6l/JkKTF,0,10-12-2024,13:00:54,,
